sense-91007784,synset-67892,word-12006877,
sense-21067250,synset-8057,word-11042950,
sense-21077702,synset-40095,word-11049057,
sense-23000216-i1,synset-8998,word-35000193-0,
sense-23002350,synset-77063,word-temporary_378,
sense-22018641,synset-50390,word-53002419,
sense-21026067,synset-70995,word-11016995-21,
sense-21084607,synset-4001,word-12000169,
sense-21096083,synset-20581,word-12007251,
sense-21051085,synset-19620,word-11032406,
sense-21039758,synset-61602,word-11025545,
sense-21088316,synset-29362,word-12002632,
sense-21026439,synset-44638,word-11017237,
sense-21042863,synset-78337,word-11027404,
sense-21006496,synset-74771,word-11004288,
sense-21011080,synset-18842,word-11007184,
sense-21084731,synset-21257,word-12000243,
sense-21062802,synset-559,word-11039999,
sense-21008308,synset-666,word-11005416,
sense-21069375,synset-16129,word-11044200,
sense-21079802,synset-25224,word-11050243,
sense-21084093,synset-44508,word-11052556,
sense-28112459,synset-53321,word-50009714,
sense-23002380,synset-77093,word-temporary_408,
sense-28113782,synset-61639,word-53200942,
sense-21023750,synset-17643,word-11015598,
sense-21052736,synset-13103,word-11033520,
sense-21065470,synset-67476,word-11041754,
sense-28097127,synset-66827,word-12001626,
sense-21016142,synset-4872,word-11010738,
sense-21010344,synset-57132,word-11006714,
sense-21045113,synset-14096,word-11028835-3,
sense-21040427,synset-38751,word-11025999,
sense-22015204,synset-50200,word-53001692,
sense-21095173,synset-42337,word-12006714,
sense-22021460,synset-55378,word-53201907,
sense-21052405,synset-57107,word-11033282,
sense-21069486,synset-71457,word-11044242-33,
sense-21079948,synset-28448,word-11050305,
sense-21048520,synset-1233,word-11030912,
sense-21008532,synset-6606,word-11005567,
sense-21003832,synset-67562,word-11002569,
sense-21001673,synset-73915,word-11001108,
sense-28117923,synset-51021,word-53001335,
sense-21079529,synset-46892,word-11050073,
sense-21096523,synset-48593,word-12007498,
sense-21093644,synset-74221,word-12005813,
sense-91001227,synset-13202,word-11010005,
sense-21049300,synset-40157,word-11031392,
sense-21062697,synset-72554,word-11039945,
sense-21007220,synset-64685,word-11004730,
sense-21025047,synset-22120,word-11016421,
sense-28121966,synset-59448,word-51002245,
sense-28044687,synset-63346,word-40002206,
sense-22019443,synset-73091,word-53002588,
sense-21009905,synset-7640,word-11006483,
sense-21079721,synset-9776,word-11050195,
sense-21039630,synset-42647,word-11025440,
sense-21069633,synset-10665,word-11044335,
sense-21010203,synset-44472,word-11006630-9,
sense-28048822,synset-58377,word-40002858,
sense-21007775,synset-25957,word-11005122,
sense-21025286,synset-15491,word-11016565,
sense-21045336,synset-6272,word-11028975,
sense-21093935,synset-62125,word-12005990,gl.
sense-21085624,synset-28562,word-12000909-2,
sense-21023057,synset-13144,word-11015155,
sense-21091505-i2,synset-s21091505-d2,word-s21091505,
sense-21079463,synset-34549,word-11050045,
sense-98000312,synset-62722,word-53004335,
sense-21094153,synset-5836,word-12006107,
sense-21023034,synset-s21023034,word-s21023034,
sense-21097938,synset-49503,word-12008390,
sense-91002839,synset-35790,word-11022650,
sense-21074618,synset-74875,word-11047314-14,
sense-28043779,synset-68804,word-40002026,
sense-21060706,synset-24312,word-11038571,
sense-21088951,synset-416,word-12002969,
sense-21096355,synset-31258,word-12007426,
sense-21064708,synset-33662,word-11041317,
sense-21030216,synset-13126,word-11019555,
sense-21051992,synset-7958,word-11033021,
sense-28076417,synset-50734,word-50007911,
sense-28123205,synset-48745,word-50003710,
sense-21021634,synset-25718,word-11014284-4,
sense-28051895,synset-65001,word-30000173,
sense-22020498,synset-53928,word-53002801,
sense-91005357,synset-43133,word-11042165,
sense-21038917,synset-49545,word-11024968,
sense-21055430,synset-37111,word-11035354,
sense-91001203,synset-31197,word-11009746,sj.
sense-21074844,synset-64496,word-11047437,
sense-91002164,synset-34004,word-11017519,
sense-21095908,synset-34534,word-12007150,
sense-21092456,synset-8751,word-12005011,
sense-28123142,synset-56739,word-53201519,
sense-21018618-i2,synset-74108,word-11012352,
sense-21025463,synset-39586,word-11016678,
sense-21010411-i1,synset-17131,word-11006758,
sense-21052730,synset-41774,word-11033516,
sense-28121206,synset-64015,word-53202276,
sense-21009248,synset-40976,word-11006073,
sense-21078692,synset-43521,word-11049591,sj.
sense-21037833,synset-3688,word-11024207,
sense-21059642,synset-66062,word-11037918-3,
sense-21041405,synset-28173,word-11026564,
sense-21045277,synset-11305,word-11028938,
sense-22027112,synset-51328,word-53202108,
sense-21047112,synset-42657,word-11030114,
sense-21052846,synset-17255,word-11033592,
sense-22017846,synset-70081,word-53002225,
sense-21023806,synset-6116,word-11015646,
sense-91006271,synset-37060,word-11048675,
sense-21095896,synset-62446,word-12007137,
sense-21048557,synset-13542,word-11030944,
sense-21078753,synset-20272,word-11049612,
sense-21097463,synset-22264,word-12008115,
sense-21092598,synset-78803,word-12005114,
sense-22029363,synset-56308,word-53004454,
sense-21011284,synset-34592,word-11007341,
sense-21047502,synset-14277,word-11030344,
sense-21092125,synset-37311,word-12004799,
sense-21051762,synset-6424,word-11032849,
sense-28123062,synset-58119,word-53006053,
sense-21012895,synset-41183,word-11008636,
sense-21023420,synset-s21023420,word-s21023420,
sense-21041972,synset-46955,word-11026868,
sense-21003469,synset-26755,word-11002347,
sense-21062661,synset-4030,word-11039923,
sense-21046840,synset-25562,word-11029932,
sense-28095546,synset-50658,word-53004755,
sense-21015630,synset-40273,word-11010383,
sense-21024628,synset-56358,word-11016161,
sense-28120671,synset-69338,word-50003821,
sense-21046177,synset-54956,word-11029483,
sense-28024628,synset-62522,word-40001616,
sense-21056545,synset-15351,word-11036103,
sense-21026094,synset-45434,word-11017020,
sense-21058938,synset-47566,word-11037529,
sense-21087485,synset-62785,word-12002088,
sense-28110859,synset-57564,word-53004094,
sense-22032229,synset-52404,word-53005074,
sense-21054453,synset-36812,word-11034728,
sense-21086578,synset-49418,word-12001446,
sense-21008886,synset-43602,word-11005791,
sense-28120871,synset-58443,word-50005412,
sense-21071028,synset-39272,word-11045187,
sense-21068979,synset-30724,word-11043970-6,
sense-21041573,synset-2151,word-11026659,
sense-21011516,synset-6107,word-11007572,
sense-21070370,synset-24599,word-11044805,
sense-21006904,synset-40760,word-11004512-7,
sense-98002895,synset-27370,word-49101970,
sense-28044633,synset-59971,word-40002192,
sense-21043046,synset-26200,word-11027530,
sense-21012139,synset-59685,word-11008136,
sense-28079786,synset-50297,word-40003839,
sense-21096550,synset-42928,word-12007519,
sense-21034615,synset-74718,word-11022241,
sense-21063437,synset-39940,word-11040462,
sense-21017910,synset-42388,word-11011967,
sense-22016097,synset-54602,word-50004961,
sense-21045005,synset-7907,word-11028754,sj.
sense-21021182,synset-31695,word-11014026,
sense-21067300,synset-72845,word-11042983,
sense-21013714,synset-7252,word-11009182,
sense-28027194,synset-70026,word-50002548,
sense-21045115,synset-10090,word-11028836,
sense-21046459,synset-23403,word-11029679,
sense-21034557,synset-12324,word-11022225,
sense-21062990,synset-18398,word-11040135,
sense-21047893,synset-69099,word-11030523,
sense-21047919,synset-19556,word-11030540,
sense-21038554,synset-9895,word-11024707,
sense-21041614,synset-30611,word-11026684,sj.
sense-21049094,synset-27739,word-11031247,
sense-91004401,synset-42675,word-11035214,
sense-21079959,synset-28741,word-11050312,
sense-21069152,synset-s21069152,word-s21069152,
sense-21092628-i2,synset-s21092628-d2,word-s21092628,
sense-22012311,synset-64668,word-53001322,
sense-21097647,synset-27468,word-12008213,
sense-28008196,synset-55343,word-40000447,
sense-21043519,synset-74640,word-11027818-4,
sense-23000185-i2,synset-9259,word-35000179-0,
sense-51004157,synset-s51004157,word-s51004157,
sense-21055910,synset-30856,word-11035699,
sense-21030506,synset-6377,word-11019751,
sense-21005937,synset-21848,word-11003955,
sense-21060639-i1,synset-s21060639-d1,word-s21060639,
sense-21047982,synset-47166,word-11030565,
sense-21063994,synset-39975,word-11040831,
sense-21023351,synset-9481,word-11015336,
sense-21029459,synset-23315,word-11019163,
sense-22003792,synset-64150,word-50001028,
sense-21041423,synset-46674,word-11026575,
sense-21062979,synset-74353,word-11040124,
sense-22023286,synset-54031,word-53200938,
sense-28121186,synset-67114,word-50009399,
sense-21060663,synset-10599,word-11038545,
sense-21068103,synset-29623,word-11043483-17,
sense-22013210,synset-50520,word-53001472,
sense-21007574,synset-10971,word-11004991-10,
sense-21073872,synset-47881,word-11046952,
sense-21025001,synset-54614,word-11016398,
sense-21037160,synset-11729,word-11023756,
sense-21064953,synset-11225,word-11041487,gl.
sense-21051968,synset-2016,word-11033012,
sense-21097472,synset-28404,word-12008120,
sense-21053927,synset-40564,word-11034350,
sense-22007152,synset-53193,word-53000358,
sense-21065166,synset-39457,word-11041596,
sense-21009188,synset-18803,word-11006022,
sense-21054944,synset-45328,word-11035058,
sense-28009000,synset-55790,word-40000602,
sense-21037830,synset-11276,word-11024204,
sense-21079055,synset-20281,word-11049792,
sense-21020000,synset-17506,word-11013246,
sense-21007507,synset-35206,word-11004945,
sense-21095712,synset-s21095712,word-s21095712,
sense-21030659,synset-26012,word-11019853,
sense-21039021,synset-38939,word-11025031,især hist.
sense-21026993,synset-68104,word-11017623,
sense-21079841,synset-22820,word-11050253,
sense-21018858-i1,synset-s21018858-d1,word-s21018858,
sense-91002197,synset-3090,word-11017793,
sense-21094398,synset-78961,word-12006259,
sense-28124281,synset-60571,word-53201426,
sense-22031666,synset-67202,word-53004955,
sense-21020567-i2,synset-75299,word-11013642,
sense-22023400,synset-63373,word-50007447,
sense-21010426,synset-18823,word-11006768,
sense-28071794,synset-53465,word-40003418,
sense-28029066,synset-47500,word-40001678,
sense-21072463,synset-23699,word-11046083,
sense-21073006,synset-12832,word-11046423,
sense-21038671,synset-49582,word-11024795,
sense-28011048,synset-47671,word-40000883,
sense-21082470,synset-31457,word-11051663,
sense-21043671,synset-62668,word-11027900,
sense-21010627,synset-23367,word-11006898,
sense-98002790,synset-58733,word-46000176,
sense-28112234,synset-53054,word-53002834,
sense-21064437,synset-27574,word-11041122,
sense-28002633,synset-56457,word-53005776,
sense-21032082,synset-19240,word-11020745,
sense-98002720,synset-15255,word-53000671,
sense-21045920,synset-27269,word-11029329,
sense-22034977,synset-61568,word-50010901,
sense-21080783,synset-49080,word-11050741,
sense-91001330,synset-36327,word-11010777,
sense-22006251,synset-50508,word-53200140,
sense-21003525,synset-10071,word-11002395,
sense-21080919,synset-63571,word-11050837,
sense-21077062,synset-s21077062,word-s21077062,
sense-21053953,synset-9533,word-11034367,
sense-21050246,synset-66742,word-11031870,
sense-21000599,synset-18636,word-11000411,
sense-28051365,synset-67126,word-40003011,
sense-21052568,synset-21152,word-11033392,
sense-21042606,synset-14839,word-11027239,
sense-21072027,synset-64720,word-11045863,
sense-21024267,synset-29586,word-11015924,
sense-21091393-i1,synset-s21091393-d1,word-s21091393,
sense-28127766,synset-70298,word-50008903,
sense-21077202,synset-3584,word-11048723,
sense-21017665,synset-19017,word-11011765,
sense-21082245,synset-30576,word-11051545,
sense-21047393,synset-78487,word-11030267,
sense-21034622,synset-25838,word-11022245,
sense-21007117,synset-18767,word-11004660,
sense-21041988,synset-1022,word-11026881,
sense-21014644,synset-9965,word-11009803,
sense-21026337,synset-37281,word-11017183,
sense-21001090,synset-24672,word-11000721,
sense-21015106,synset-3079,word-11010087,
sense-21028916,synset-57056,word-11018824,
sense-21079392,synset-35973,word-11050004,
sense-28079869,synset-54421,word-40003859,
sense-21082722,synset-16323,word-11051805,
sense-21059666,synset-44764,word-11037935,
sense-21007666,synset-s21007666,word-s21007666,
sense-22008077,synset-56804,word-50002450,
sense-21081990,synset-s21081990,word-s21081990,
sense-21057722,synset-19813,word-11036828,
sense-91003188,synset-21325,word-11025358,
sense-21055347,synset-17244,word-11035296,
sense-28028258,synset-56436,word-53000706,
sense-21033068,synset-58906,word-11021322,
sense-21020704,synset-28599,word-11013724,
sense-21014135,synset-34047,word-11009479,
sense-21033782,synset-4501,word-11021736,hist.
sense-21043248,synset-65055,word-11027669,
sense-21023797,synset-26188,word-11015635,
sense-21097047,synset-43029,word-12007834,
sense-91001444,synset-25281,word-11011777,
sense-21026199,synset-24668,word-11017089,
sense-22024985,synset-61076,word-53003741,
sense-21041783,synset-15078,word-11026769,
sense-21063505,synset-10633,word-11040510,
sense-21061113,synset-13565,word-11038858,
sense-21034450,synset-11599,word-11022164,
sense-21039450,synset-38646,word-11025314,
sense-21005001,synset-18727,word-11003390,gl.
sense-21078322,synset-12515,word-11049407,
sense-21040278,synset-27361,word-11025878,
sense-21025485,synset-75261,word-11016691,
sense-21043348,synset-49803,word-11027726,
sense-22013829,synset-58322,word-50004201,
sense-21030797,synset-s21030797,word-s21030797,
sense-21090540,synset-49199,word-12003848,
sense-22016911,synset-55837,word-53002028,
sense-21033107,synset-72483,word-11021353,
sense-21011734,synset-37723,word-11007762,
sense-21070467,synset-28366,word-11044873,
sense-21059899,synset-10596,word-11038090,
sense-91005534,synset-34000,word-11043522,
sense-23001089,synset-75524,word-temporary_690,
sense-21017733,synset-8168,word-11011822,
sense-21085014,synset-66187,word-12000438,
sense-28095291,synset-51578,word-40004418,
sense-21008428,synset-29753,word-11005500,
sense-21092692,synset-22252,word-12005166,
sense-21064839,synset-21069,word-11041395,
sense-91005140,synset-49039,word-11040396,
sense-22022838,synset-58452,word-50007257,
sense-21083356,synset-49705,word-11052171,
sense-21080107,synset-s21080107,word-s21080107,
sense-21084474,synset-9410,word-12000125-14,
sense-21094183,synset-33267,word-12006126,
sense-21073949,synset-30547,word-11046982-22,
sense-28108231,synset-57103,word-50010950,
sense-21088020,synset-585,word-12002455,
sense-22017573,synset-54761,word-53002186,
sense-21076464,synset-3801,word-11048247,
sense-21076331,synset-17447,word-11048187,
sense-22017344,synset-50529,word-53002126,
sense-21024079,synset-42383,word-11015824,
sense-21047371,synset-78376,word-11030258,
sense-21036068-i1,synset-s21036068-d1,word-s21036068,
sense-21045767,synset-41347,word-11029253,
sense-22034371,synset-73505,word-50010663,
sense-21077408,synset-13349,word-11048865,
sense-21067982-i1,synset-33990,word-11043401,
sense-22013716,synset-55113,word-53001605,
sense-21084706,synset-66939,word-12000221,
sense-21015219,synset-30600,word-11010151,
sense-21060816,synset-42186,word-11038647,
sense-21097698,synset-20624,word-12008252,
sense-21027899,synset-17646,word-11018242,
sense-28073259,synset-54430,word-50007611,
